y_class,QuantitySold,year,month,day,dayofweek,is_weekend,h_item,h_branch,h_invoice,h_item_branch,h_item_month
0,1,2025,6,14,5,1,1231,158,1013,563,1805
1,5,2025,6,14,5,1,1586,27,3745,1121,3256
2,10,2025,6,14,5,1,1657,27,3745,994,3513
0,2,2025,6,14,5,1,688,27,3745,3636,2151
0,2,2025,6,14,5,1,1060,27,3745,1421,372
0,2,2025,6,14,5,1,891,27,3745,1820,3234
2,15,2025,6,14,5,1,1215,27,3745,1504,2348
2,10,2025,6,14,5,1,1274,27,3745,1845,3154
2,10,2025,6,14,5,1,302,27,3745,2971,1135
0,1,2025,6,14,5,1,1478,158,1013,1374,4803
2,15,2025,6,14,5,1,1547,27,1154,3310,3698
0,2,2025,6,14,5,1,1717,27,82,4245,4782
0,2,2025,6,14,5,1,1658,27,3068,4350,1663
2,25,2025,6,14,5,1,1456,27,539,4080,2628
1,5,2025,6,14,5,1,1732,27,82,943,713
0,2,2025,6,14,5,1,1482,27,82,1496,1065
1,6,2025,6,14,5,1,1102,27,82,4891,4246
0,2,2025,6,14,5,1,1409,27,82,4771,4698
2,10,2025,6,14,5,1,1055,27,82,4713,3044
1,4,2025,6,14,5,1,220,27,82,2166,2845
1,4,2025,6,14,5,1,851,27,82,2995,2839
1,5,2025,6,14,5,1,1973,27,82,276,4939
1,8,2025,6,14,5,1,1900,27,1071,3207,3253
0,2,2025,6,14,5,1,845,27,3068,3791,4943
2,12,2025,6,14,5,1,1261,165,2127,2864,2125
1,8,2025,6,14,5,1,480,27,1071,473,4201
0,1,2025,6,14,5,1,1704,27,3093,2251,3245
2,12,2025,6,14,5,1,1034,27,1305,3746,3736
0,1,2025,6,14,5,1,86,158,3710,2330,171
1,6,2025,6,14,5,1,1393,158,3710,244,4971
0,1,2025,6,14,5,1,1461,158,3710,499,4469
0,1,2025,6,14,5,1,1257,158,3710,2964,3904
2,15,2025,6,14,5,1,1397,27,3577,1643,3645
0,1,2025,6,14,5,1,1058,158,1297,2659,902
1,4,2025,6,14,5,1,1457,27,4123,1926,1514
0,2,2025,6,14,5,1,1413,27,4123,4988,557
0,2,2025,6,14,5,1,1320,27,4123,2877,1045
0,2,2025,6,14,5,1,967,27,4123,134,1101
2,24,2025,6,14,5,1,740,27,3684,2843,2583
2,24,2025,6,14,5,1,925,27,3684,741,2143
1,8,2025,6,14,5,1,1972,27,3684,4897,2378
0,2,2025,6,14,5,1,1466,113,4771,987,146
1,5,2025,6,14,5,1,1056,113,4771,4792,4673
0,1,2025,6,14,5,1,696,113,4771,1231,857
1,5,2025,6,14,5,1,851,113,4771,737,4519
1,8,2025,6,14,5,1,323,113,4771,2159,3400
0,1,2025,6,14,5,1,205,113,4771,3535,2179
0,1,2025,6,14,5,1,227,113,4771,3951,318
1,4,2025,6,14,5,1,103,113,4771,2248,2812
1,8,2025,6,14,5,1,1456,113,4771,3376,2628
1,4,2025,6,14,5,1,1413,158,2170,840,557
0,2,2025,6,14,5,1,325,158,2170,4606,1386
0,1,2025,6,14,5,1,682,27,2170,1850,2586
0,1,2025,6,14,5,1,489,27,2170,1422,227
0,1,2025,6,14,5,1,1542,27,1433,92,2571
2,24,2025,6,14,5,1,1393,27,2572,1333,4971
1,6,2025,6,14,5,1,776,27,2572,2061,2802
0,2,2025,6,14,5,1,1325,27,4960,3676,750
0,2,2025,6,14,5,1,1425,27,4960,2341,2519
0,2,2025,6,14,5,1,1379,27,4960,2446,3544
0,2,2025,6,14,5,1,1782,27,4960,4900,3764
0,2,2025,6,14,5,1,226,27,4960,4746,2548
1,5,2025,6,14,5,1,661,27,2707,4698,1838
1,6,2025,6,14,5,1,1456,27,2707,4080,2628
0,2,2025,6,14,5,1,1457,27,1433,1926,1514
1,4,2025,6,14,5,1,967,158,2170,76,1101
1,5,2025,6,14,5,1,1115,27,1433,4515,4880
0,1,2025,6,14,5,1,627,27,1433,4069,1922
0,1,2025,6,14,5,1,100,27,1433,1333,3642
1,4,2025,6,14,5,1,1135,27,1433,1320,4378
0,3,2025,6,14,5,1,138,27,1433,612,1294
1,5,2025,6,14,5,1,1593,27,1433,4793,4808
1,4,2025,6,14,5,1,1705,27,1433,1293,4987
2,40,2025,6,14,5,1,1830,158,2054,212,2776
2,40,2025,6,14,5,1,1274,158,2054,542,3154
0,3,2025,6,14,5,1,1950,27,4875,1038,494
0,2,2025,6,14,5,1,1323,27,4875,667,1113
2,40,2025,6,14,5,1,1972,59,1543,4474,2378
0,1,2025,6,14,5,1,1897,27,1433,2785,1907
0,2,2025,6,14,5,1,1873,27,4875,3080,3288
2,10,2025,6,14,5,1,1755,27,2547,956,54
2,10,2025,6,14,5,1,1177,27,2023,276,4128
0,3,2025,6,14,5,1,1525,27,2967,4989,3996
0,2,2025,6,14,5,1,828,27,2967,2007,2224
1,4,2025,6,14,5,1,1593,27,2967,4793,4808
0,3,2025,6,14,5,1,944,27,342,1815,909
0,3,2025,6,14,5,1,1364,27,342,2109,3939
1,8,2025,6,14,5,1,554,27,342,4797,105
2,15,2025,6,14,5,1,1456,27,342,4080,2628
2,16,2025,6,14,5,1,1921,113,4442,1623,3909
0,1,2025,6,14,5,1,1950,27,460,1038,494
0,1,2025,6,14,5,1,495,27,460,4492,3244
0,1,2025,6,14,5,1,58,27,460,1706,4007
0,1,2025,6,14,5,1,1057,27,460,3310,3080
1,4,2025,6,14,5,1,661,27,1859,628,4796
2,10,2025,6,14,5,1,697,27,2547,2189,610
0,1,2025,6,14,5,1,1111,27,460,1917,3557
0,2,2025,6,14,5,1,1102,27,460,4891,4246
1,4,2025,6,14,5,1,1135,27,460,1320,4378
0,2,2025,6,14,5,1,1456,27,460,4080,2628
2,60,2025,6,14,5,1,740,27,1202,2843,2583
2,20,2025,6,14,5,1,410,27,1202,588,2838
2,24,2025,6,14,5,1,1254,27,1202,2900,2277
1,8,2025,6,14,5,1,1518,27,1202,1326,4010
1,4,2025,6,14,5,1,589,27,1859,4731,3647
0,1,2025,6,14,5,1,674,27,460,1118,1828
1,5,2025,6,14,5,1,1942,158,4888,2335,1514
0,3,2025,6,14,5,1,1194,27,1859,2095,3162
0,1,2025,6,14,5,1,841,27,1859,3668,2564
2,30,2025,6,14,5,1,86,27,1806,1021,171
2,12,2025,6,14,5,1,323,27,1806,1342,3400
0,1,2025,6,14,5,1,761,158,1354,1361,909
1,5,2025,6,14,5,1,594,27,3912,4007,2152
0,3,2025,6,14,5,1,555,27,3912,321,1657
1,4,2025,6,14,5,1,139,27,3912,1867,349
0,3,2025,6,14,5,1,1870,27,3912,1617,1633
1,5,2025,6,14,5,1,1547,27,3912,3310,3698
1,4,2025,6,14,5,1,1206,27,3912,741,1364
1,5,2025,6,14,5,1,403,27,3912,1564,3071
1,5,2025,6,14,5,1,96,27,3912,900,356
1,8,2025,6,14,5,1,1365,27,1859,1694,3803
0,2,2025,6,14,5,1,554,158,586,2433,105
0,2,2025,6,14,5,1,89,158,586,3036,3503
1,6,2025,6,14,5,1,1457,158,1812,961,1514
1,4,2025,6,14,5,1,157,158,1812,4818,1103
1,8,2025,6,14,5,1,188,158,1812,3344,2928
0,1,2025,6,14,5,1,1704,27,2455,2251,3245
0,1,2025,6,14,5,1,1334,158,1090,2768,4537
0,1,2025,6,14,5,1,1166,158,1090,2418,2057
0,1,2025,6,14,5,1,333,27,1090,4171,904
1,4,2025,6,14,5,1,139,158,3733,2169,349
1,4,2025,6,14,5,1,630,158,3733,4628,1987
0,2,2025,6,14,5,1,116,158,3733,2557,4201
0,1,2025,6,14,5,1,604,27,1859,988,2317
1,5,2025,6,14,5,1,1456,27,2659,4080,2628
0,2,2025,6,14,5,1,1115,158,3733,2003,4880
2,15,2025,6,14,5,1,1547,27,1906,3310,3698
2,20,2025,6,14,5,1,1102,27,1906,4891,4246
0,2,2025,6,14,5,1,148,27,983,3561,4789
1,5,2025,6,14,5,1,1945,27,1906,3870,1363
2,15,2025,6,14,5,1,1457,27,346,1926,1514
2,10,2025,6,14,5,1,1948,27,346,1941,1664
2,10,2025,6,14,5,1,1725,27,346,4271,4170
2,10,2025,6,14,5,1,1286,27,346,1463,4983
1,6,2025,6,14,5,1,1029,27,346,4356,2227
2,20,2025,6,14,5,1,188,27,346,1635,2928
0,1,2025,6,14,5,1,161,158,441,2733,2362
1,6,2025,6,14,5,1,1234,27,2648,3205,2709
2,10,2025,6,14,5,1,1251,27,346,4757,3118
0,3,2025,6,14,5,1,1515,27,983,1236,3515
0,3,2025,6,14,5,1,1750,27,4302,623,3663
0,2,2025,6,14,5,1,1177,27,4302,276,4128
0,2,2025,6,14,5,1,1929,27,983,2477,1636
0,1,2025,6,14,5,1,116,27,983,3888,4201
0,2,2025,6,14,5,1,520,27,4302,2631,3964
0,2,2025,6,14,5,1,249,27,983,3329,3249
1,4,2025,6,14,5,1,506,27,4302,2067,3232
0,3,2025,6,14,5,1,292,27,4302,3343,2303
0,2,2025,6,14,5,1,1267,27,4302,4081,3443
0,1,2025,6,14,5,1,549,27,1433,1989,3506
1,4,2025,6,14,5,1,1411,27,4302,2258,4413
1,5,2025,6,14,5,1,1397,27,3424,1643,3645
1,5,2025,6,14,5,1,718,158,2547,2038,1457
1,6,2025,6,14,5,1,1115,27,3424,4515,4880
0,1,2025,6,14,5,1,815,27,902,4016,2513
0,1,2025,6,14,5,1,1948,27,902,1941,1664
0,3,2025,6,14,5,1,1456,27,902,4080,2628
1,6,2025,6,14,5,1,466,27,3324,2017,412
0,2,2025,6,14,5,1,1700,27,3324,4496,719
0,2,2025,6,14,5,1,547,27,3324,3749,3605
0,2,2025,6,14,5,1,503,27,8,3765,82
0,2,2025,6,14,5,1,783,27,8,384,578
0,2,2025,6,14,5,1,1161,27,124,1242,3324
0,2,2025,6,14,5,1,413,158,3009,3926,1020
0,2,2025,6,14,5,1,412,158,3009,634,4948
1,4,2025,6,14,5,1,554,27,460,4797,105
1,4,2025,6,14,5,1,1476,158,3009,4495,1009
2,60,2025,6,14,5,1,538,158,2547,352,2257
2,20,2025,6,14,5,1,661,158,2547,1918,1838
2,40,2025,6,14,5,1,1458,158,2547,2852,193
1,8,2025,6,14,5,1,193,158,2547,2721,58
2,30,2025,6,14,5,1,815,27,2547,4016,2513
2,120,2025,6,14,5,1,538,27,2547,895,2257
2,50,2025,6,14,5,1,1950,27,2547,1038,494
2,30,2025,6,14,5,1,86,27,2547,1021,171
2,10,2025,6,14,5,1,363,27,2547,1150,2287
2,30,2025,6,14,5,1,661,27,2547,4698,1838
2,20,2025,6,14,5,1,221,27,1906,1869,545
2,15,2025,6,14,5,1,661,27,3424,4698,1838
2,10,2025,6,14,5,1,927,27,2547,4889,3286
2,18,2025,6,14,5,1,554,158,3009,2433,105
0,2,2025,6,14,5,1,426,27,2547,2434,2796
0,2,2025,6,14,5,1,1964,27,2547,3678,4644
2,20,2025,6,14,5,1,1323,27,2547,667,1113
2,10,2025,6,14,5,1,1286,27,2547,1463,4983
2,20,2025,6,14,5,1,116,27,2547,3888,4201
2,18,2025,6,14,5,1,1311,27,2547,3703,3520
2,10,2025,6,14,5,1,1908,27,2547,584,1062
2,240,2025,6,14,5,1,1787,27,2547,1228,701
2,24,2025,6,14,5,1,1030,27,2547,4002,2780
2,80,2025,6,14,5,1,1458,27,2547,765,193
2,10,2025,6,14,5,1,1111,27,2547,1917,3557
1,6,2025,6,14,5,1,834,27,2547,3643,1584
0,1,2025,6,14,5,1,194,27,2547,1734,353
2,20,2025,6,14,5,1,1889,27,2547,3758,2292
2,10,2025,6,14,5,1,1942,27,2547,2424,1514
2,10,2025,6,14,5,1,1588,27,2547,508,3677
2,10,2025,6,14,5,1,1943,27,2547,2381,4922
1,8,2025,6,14,5,1,100,27,2547,1333,3642
1,8,2025,6,14,5,1,549,27,2547,1989,3506
0,3,2025,6,14,5,1,1632,27,2547,2903,509
2,10,2025,6,14,5,1,1102,27,2547,72,1225
0,3,2025,6,14,5,1,1839,27,2547,3603,887
2,12,2025,6,14,5,1,1808,27,2547,4656,13
2,10,2025,6,14,5,1,1288,27,2547,776,3256
0,2,2025,6,14,5,1,193,27,2547,965,58
1,5,2025,6,14,5,1,1100,27,2547,4159,3420
1,5,2025,6,14,5,1,336,27,2547,4593,3558
0,3,2025,6,14,5,1,389,158,2184,860,979
1,6,2025,6,14,5,1,718,27,2547,77,1457
2,20,2025,6,14,5,1,638,27,2547,4428,132
1,5,2025,6,14,5,1,644,27,2547,4932,947
1,5,2025,6,14,5,1,1201,27,2547,2812,486
0,3,2025,6,14,5,1,29,27,2547,649,383
2,10,2025,6,14,5,1,291,27,2547,4398,3772
2,10,2025,6,14,5,1,718,27,2547,1407,578
2,10,2025,6,14,5,1,190,27,2547,942,1887
2,10,2025,6,14,5,1,1780,27,2547,4639,1891
1,5,2025,6,14,5,1,98,27,2547,1448,517
0,3,2025,6,14,5,1,327,27,2547,4149,2483
0,2,2025,6,14,5,1,345,158,2184,719,4581
0,2,2025,6,14,5,1,1526,27,2547,2010,4313
0,2,2025,6,14,5,1,32,158,2184,4872,1453
0,3,2025,6,14,5,1,483,27,2547,4103,3862
0,3,2025,6,14,5,1,1704,27,4304,2251,3245
0,2,2025,6,14,5,1,1870,27,4304,1617,1633
0,1,2025,6,14,5,1,1547,27,4304,3310,3698
0,1,2025,6,14,5,1,596,27,4304,4195,3381
0,1,2025,6,14,5,1,1206,27,4304,741,1364
0,3,2025,6,14,5,1,506,27,4304,2067,3232
1,4,2025,6,14,5,1,513,158,2184,808,569
0,3,2025,6,14,5,1,776,158,2184,1188,1442
0,3,2025,6,14,5,1,623,158,2184,605,2036
2,10,2025,6,14,5,1,389,27,2547,3893,1764
0,1,2025,6,14,5,1,1388,158,2184,2310,3233
0,2,2025,6,14,5,1,1890,27,2547,2055,159
0,2,2025,6,14,5,1,1219,113,4430,1388,4049
1,6,2025,6,14,5,1,1055,113,500,451,3044
1,8,2025,6,14,5,1,1069,27,2184,651,365
0,1,2025,6,14,5,1,1523,27,2184,3532,1741
0,1,2025,6,14,5,1,1490,158,3283,2556,2092
0,1,2025,6,14,5,1,1273,158,3283,2591,2328
1,6,2025,6,14,5,1,731,27,3357,3830,4034
2,20,2025,6,14,5,1,1628,27,3357,4013,4687
1,6,2025,6,14,5,1,654,27,3357,1509,4159
2,30,2025,6,14,5,1,1456,27,3357,1433,3669
2,75,2025,6,14,5,1,1456,27,1420,4080,2628
0,1,2025,6,14,5,1,566,27,554,957,1006
1,4,2025,6,14,5,1,190,113,500,2855,1887
1,5,2025,6,14,5,1,1393,158,1366,244,4971
1,5,2025,6,14,5,1,1805,113,3882,3339,1072
2,10,2025,6,14,5,1,1211,113,3882,2402,1888
1,8,2025,6,14,5,1,1526,113,3882,2274,3981
1,7,2025,6,14,5,1,1316,113,3882,2121,1479
0,2,2025,6,14,5,1,1725,113,500,2533,4170
0,1,2025,6,14,5,1,1311,113,500,4591,3520
2,10,2025,6,14,5,1,1663,113,500,4258,790
2,16,2025,6,14,5,1,1921,113,500,1623,3909
1,4,2025,6,14,5,1,349,113,500,1043,3707
2,50,2025,6,14,5,1,571,27,2547,3920,3796
0,3,2025,6,14,5,1,442,113,500,3795,4307
2,10,2025,6,14,5,1,1547,113,3882,190,3698
2,25,2025,6,14,5,1,1456,113,500,3376,2628
1,6,2025,6,14,5,1,106,27,3357,32,1101
0,2,2025,6,14,5,1,1815,113,500,1687,846
2,10,2025,6,14,5,1,1637,113,2428,1560,4480
2,15,2025,6,14,5,1,661,113,2428,1836,1838
2,40,2025,6,14,5,1,691,113,2428,4529,243
2,15,2025,6,14,5,1,1903,113,2428,1702,2297
0,2,2025,6,14,5,1,1766,113,2428,4085,1946
0,2,2025,6,14,5,1,170,113,2428,1423,1387
2,20,2025,6,14,5,1,1781,113,2428,1272,2948
0,1,2025,6,14,5,1,1416,113,2428,328,397
0,1,2025,6,14,5,1,680,113,2428,2124,4420
2,10,2025,6,14,5,1,190,113,2428,2855,1887
0,1,2025,6,14,5,1,1379,113,4430,112,3544
0,2,2025,6,14,5,1,1523,158,2184,1633,1741
2,40,2025,6,14,5,1,1576,113,2428,868,2344
2,20,2025,6,14,5,1,1161,113,1290,2734,3324
2,20,2025,6,14,5,1,1286,113,1290,2911,4983
2,20,2025,6,14,5,1,1458,113,1290,2023,193
0,1,2025,6,14,5,1,1482,113,1290,2990,1065
0,1,2025,6,14,5,1,1717,113,1290,1132,4782
2,10,2025,6,14,5,1,189,113,1290,2053,1868
0,1,2025,6,14,5,1,1505,113,3593,89,3382
0,1,2025,6,14,5,1,1478,113,3593,187,4803
0,1,2025,6,14,5,1,1225,113,3593,69,2062
2,50,2025,6,14,5,1,691,113,1290,4529,243
1,4,2025,6,14,5,1,589,27,952,4731,3647
0,1,2025,6,15,6,1,549,27,351,1989,3506
0,1,2025,6,15,6,1,1811,27,351,1563,3159
0,1,2025,6,15,6,1,661,27,351,4698,1838
0,1,2025,6,15,6,1,1948,27,351,1941,1664
0,1,2025,6,15,6,1,1704,27,351,2251,3245
1,4,2025,6,15,6,1,267,113,306,4734,4255
0,2,2025,6,15,6,1,549,113,306,491,3506
0,2,2025,6,15,6,1,100,113,306,3010,3642
1,4,2025,6,15,6,1,1799,113,306,3103,56
0,1,2025,6,15,6,1,1847,27,351,2836,567
1,4,2025,6,15,6,1,407,113,2104,4843,1353
0,1,2025,6,15,6,1,1176,27,351,1726,3967
0,1,2025,6,15,6,1,53,27,351,3830,4303
0,1,2025,6,15,6,1,1625,27,351,1181,3866
0,1,2025,6,15,6,1,426,27,351,2434,2796
0,1,2025,6,15,6,1,1964,27,351,3678,4644
0,1,2025,6,15,6,1,596,27,351,4195,3381
0,1,2025,6,15,6,1,1734,27,351,115,3318
0,1,2025,6,15,6,1,1344,27,351,2897,2737
0,1,2025,6,15,6,1,842,27,351,1207,615
0,1,2025,6,15,6,1,1019,27,351,4709,4100
0,1,2025,6,15,6,1,1061,27,351,3938,4669
0,2,2025,6,15,6,1,1184,27,351,1148,4947
0,1,2025,6,15,6,1,1908,27,351,4155,2692
0,1,2025,6,15,6,1,1121,27,351,1999,3845
0,1,2025,6,15,6,1,983,27,351,3819,1146
0,1,2025,6,15,6,1,1249,27,351,4928,4869
0,1,2025,6,15,6,1,1457,27,351,1489,4986
0,1,2025,6,15,6,1,345,27,351,2904,3522
0,1,2025,6,15,6,1,15,27,351,3807,2893
0,1,2025,6,15,6,1,100,27,351,1333,3642
0,1,2025,6,15,6,1,1396,27,351,1345,1023
0,1,2025,6,15,6,1,717,27,351,2800,1572
0,1,2025,6,15,6,1,259,27,351,1529,4680
2,30,2025,6,15,6,1,1009,27,4665,3868,313
0,1,2025,6,15,6,1,908,27,351,3855,1141
0,1,2025,6,15,6,1,183,27,351,202,998
0,1,2025,6,15,6,1,1165,27,351,2994,3544
0,1,2025,6,15,6,1,961,27,351,169,276
0,1,2025,6,15,6,1,1528,27,351,4796,277
0,2,2025,6,15,6,1,508,27,351,2635,3003
0,1,2025,6,15,6,1,1523,27,351,4292,2153
0,1,2025,6,15,6,1,208,27,351,4790,4840
0,1,2025,6,15,6,1,811,27,351,267,2883
0,1,2025,6,15,6,1,553,27,351,4341,4294
0,2,2025,6,15,6,1,1135,27,351,1320,4378
0,1,2025,6,15,6,1,336,27,351,4593,3558
0,2,2025,6,15,6,1,1151,27,351,6,1800
0,1,2025,6,15,6,1,1593,27,351,4793,4808
0,1,2025,6,15,6,1,1438,27,351,4423,1335
0,1,2025,6,15,6,1,1416,27,351,3180,3766
0,1,2025,6,15,6,1,387,27,351,4910,4871
0,1,2025,6,15,6,1,1292,27,351,1042,4125
0,2,2025,6,15,6,1,1000,27,351,208,221
0,2,2025,6,15,6,1,1226,27,351,2851,300
0,1,2025,6,15,6,1,1200,27,351,3118,3928
0,1,2025,6,15,6,1,1447,27,351,921,3191
2,20,2025,6,15,6,1,369,27,3704,2223,4616
2,24,2025,6,15,6,1,323,27,2615,1342,3400
0,2,2025,6,15,6,1,1367,27,3704,3610,2590
1,4,2025,6,15,6,1,336,27,236,1763,2459
1,8,2025,6,15,6,1,623,27,236,491,706
0,2,2025,6,15,6,1,1972,27,4306,4897,2378
1,6,2025,6,15,6,1,1344,27,4170,2897,2737
0,3,2025,6,15,6,1,749,27,4170,710,2488
2,13,2025,6,15,6,1,292,27,4170,3343,2303
1,4,2025,6,15,6,1,307,27,4170,392,4501
2,10,2025,6,15,6,1,1750,27,4170,623,3663
1,4,2025,6,15,6,1,1788,27,4170,2436,4622
0,2,2025,6,15,6,1,5,113,3723,4745,3142
0,2,2025,6,15,6,1,1571,113,3723,1443,2087
2,10,2025,6,15,6,1,369,158,3704,3369,4616
2,10,2025,6,15,6,1,220,158,3704,3111,2845
2,10,2025,6,15,6,1,851,158,3704,2108,2839
1,7,2025,6,15,6,1,800,158,3704,2123,4618
1,7,2025,6,15,6,1,75,158,3704,1646,2595
0,2,2025,6,15,6,1,1784,158,3704,1534,1687
0,3,2025,6,15,6,1,1367,158,3704,1224,2590
2,25,2025,6,15,6,1,1456,158,3704,3790,2628
0,1,2025,6,15,6,1,32,158,3704,2454,4152
2,13,2025,6,15,6,1,800,27,3704,3428,4618
2,13,2025,6,15,6,1,75,27,3704,3595,2595
1,6,2025,6,15,6,1,1784,27,3704,3159,1687
1,6,2025,6,15,6,1,1057,27,2615,4964,885
1,4,2025,6,15,6,1,435,27,3343,2504,4287
0,3,2025,6,15,6,1,1219,27,3343,247,4049
0,2,2025,6,15,6,1,455,27,3343,3381,2500
1,6,2025,6,15,6,1,1880,27,2615,2360,535
0,3,2025,6,15,6,1,531,27,3343,4223,2695
2,10,2025,6,15,6,1,1161,27,3343,1242,3324
2,10,2025,6,15,6,1,1525,27,3343,4989,3996
1,4,2025,6,15,6,1,1242,27,3343,409,1788
0,3,2025,6,15,6,1,115,27,3343,3297,272
0,3,2025,6,15,6,1,1379,27,3343,2446,3544
1,5,2025,6,15,6,1,851,27,3343,2847,4519
0,3,2025,6,15,6,1,1578,27,3343,96,2510
0,3,2025,6,15,6,1,1095,27,3343,2079,455
0,2,2025,6,15,6,1,1315,27,3343,4599,4618
2,10,2025,6,15,6,1,1053,27,3343,3336,432
0,2,2025,6,15,6,1,644,27,3343,4932,947
0,1,2025,6,15,6,1,928,27,351,436,1359
2,10,2025,6,15,6,1,1754,27,3343,1028,1511
0,1,2025,6,15,6,1,1903,27,351,1132,2618
1,5,2025,6,15,6,1,1973,27,3343,276,4939
0,3,2025,6,15,6,1,431,27,3343,4884,3997
0,2,2025,6,15,6,1,994,27,3343,2221,1354
0,1,2025,6,15,6,1,1370,158,1270,1721,2806
0,1,2025,6,15,6,1,910,158,1270,3510,363
0,3,2025,6,15,6,1,83,27,2123,1704,1055
1,5,2025,6,15,6,1,1233,27,2123,1154,2924
1,4,2025,6,15,6,1,475,27,2123,4258,4698
1,6,2025,6,15,6,1,241,27,2123,3549,3803
1,5,2025,6,15,6,1,1491,27,2123,1442,2142
1,4,2025,6,15,6,1,1773,27,2615,3878,3907
0,2,2025,6,15,6,1,679,27,3343,2394,4967
0,1,2025,6,15,6,1,978,27,351,3670,2674
2,13,2025,6,15,6,1,1892,158,809,366,4813
1,4,2025,6,15,6,1,833,27,2989,2874,2032
0,2,2025,6,15,6,1,475,27,3766,2814,2091
2,20,2025,6,15,6,1,1921,59,2041,560,3909
2,24,2025,6,15,6,1,740,158,2694,4683,2583
1,5,2025,6,15,6,1,21,27,2102,4338,1451
0,2,2025,6,15,6,1,186,27,2102,832,1969
1,5,2025,6,15,6,1,904,27,2102,2526,4577
1,4,2025,6,15,6,1,1356,27,2102,793,1475
1,5,2025,6,15,6,1,596,27,2102,4195,3381
1,5,2025,6,15,6,1,1623,27,2102,2575,3877
2,25,2025,6,15,6,1,1456,113,2579,3376,2628
0,2,2025,6,15,6,1,1397,113,2897,1974,3645
2,10,2025,6,15,6,1,1781,113,2897,1272,2948
2,120,2025,6,15,6,1,740,59,3262,869,2583
2,132,2025,6,15,6,1,410,59,3262,1812,2838
2,120,2025,6,15,6,1,925,59,3262,220,2143
2,80,2025,6,15,6,1,1518,59,3262,471,4010
1,4,2025,6,15,6,1,21,27,4905,4338,1451
1,7,2025,6,15,6,1,1870,27,4905,1617,1633
1,5,2025,6,15,6,1,1267,27,4905,4081,3443
0,1,2025,6,15,6,1,1879,27,103,1925,4698
1,4,2025,6,15,6,1,423,27,103,3214,4733
2,16,2025,6,15,6,1,12,27,74,3328,943
1,4,2025,6,15,6,1,1245,27,74,3806,1907
0,2,2025,6,15,6,1,1750,27,74,623,3663
1,5,2025,6,15,6,1,78,27,74,1484,1187
0,2,2025,6,15,6,1,1950,27,3766,1038,494
1,8,2025,6,15,6,1,1602,113,2897,1946,1142
0,3,2025,6,15,6,1,1115,27,3766,4515,4880
0,1,2025,6,15,6,1,1744,27,2749,2414,4106
2,16,2025,6,15,6,1,566,165,1611,219,1006
1,8,2025,6,15,6,1,1897,165,1611,4007,2880
1,8,2025,6,15,6,1,1478,165,1611,1483,4803
2,12,2025,6,15,6,1,740,165,1611,2442,2583
1,8,2025,6,15,6,1,410,158,1611,1133,2838
2,12,2025,6,15,6,1,813,165,1611,2466,3916
1,7,2025,6,15,6,1,1892,27,809,3065,4813
0,2,2025,6,15,6,1,1808,27,3704,1908,4783
0,3,2025,6,15,6,1,1628,27,3766,4013,4687
2,12,2025,6,15,6,1,813,165,4984,2466,3916
1,4,2025,6,15,6,1,188,113,4579,3135,2928
1,8,2025,6,15,6,1,566,165,693,219,1006
0,1,2025,6,15,6,1,720,27,74,2515,1487
1,4,2025,6,15,6,1,1245,165,1278,973,1907
2,12,2025,6,15,6,1,692,165,4984,3461,175
1,4,2025,6,15,6,1,1245,165,4984,973,1907
2,12,2025,6,15,6,1,740,165,4984,2442,2583
1,4,2025,6,15,6,1,566,158,1278,3086,1006
2,12,2025,6,15,6,1,813,165,1278,2466,3916
1,4,2025,6,15,6,1,410,165,1278,1432,2838
2,10,2025,6,15,6,1,1561,165,1278,278,2342
1,4,2025,6,15,6,1,1897,165,1278,4007,2880
0,1,2025,6,15,6,1,842,27,2749,1207,615
0,1,2025,6,15,6,1,1019,27,2749,4709,4100
1,4,2025,6,15,6,1,369,27,3766,2223,4616
0,1,2025,6,15,6,1,723,27,2749,1574,4841
1,4,2025,6,15,6,1,566,165,4984,219,1006
1,7,2025,6,15,6,1,1396,27,2615,989,4282
0,2,2025,6,15,6,1,275,27,2749,3719,2551
2,12,2025,6,15,6,1,813,165,2694,2466,3916
0,1,2025,6,15,6,1,1505,158,1956,3284,3382
1,4,2025,6,15,6,1,1334,165,2694,2056,4537
0,3,2025,6,15,6,1,776,165,2694,1200,2802
2,12,2025,6,15,6,1,1166,165,2694,4444,2057
1,4,2025,6,15,6,1,566,158,313,3086,1006
2,12,2025,6,15,6,1,813,165,313,2466,3916
1,4,2025,6,15,6,1,1245,165,313,973,1907
0,3,2025,6,15,6,1,776,165,313,1200,2802
0,3,2025,6,15,6,1,1704,27,2593,2251,3245
0,3,2025,6,15,6,1,661,27,2593,4698,1838
0,2,2025,6,15,6,1,1750,27,2593,623,3663
1,4,2025,6,15,6,1,1135,27,2593,1320,4378
0,1,2025,6,15,6,1,842,27,2165,1207,615
0,1,2025,6,15,6,1,1019,27,2165,4709,4100
0,3,2025,6,15,6,1,61,27,3818,836,1248
1,4,2025,6,15,6,1,1870,27,3818,1617,1633
0,3,2025,6,15,6,1,1950,27,3818,1038,494
0,3,2025,6,15,6,1,919,27,3818,918,4644
0,3,2025,6,15,6,1,1323,27,3818,667,1113
1,4,2025,6,15,6,1,1267,27,3818,4081,3443
0,3,2025,6,15,6,1,1115,27,3818,4515,4880
0,3,2025,6,15,6,1,845,27,3818,3791,4943
0,3,2025,6,15,6,1,197,27,2989,2611,3822
